Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Crusader in the Coal Mine: [Money and Business/Financial Desk],"  ""Thank you, Obama!"" As the nation struggles to come to terms with greenhouse gas emissions, climate change and mining's environmental toll, Mr. Murray stands at the center of the economic, social and political debate. Electricity from fossil fuels, including coal, remains the single biggest contributor to global carbon emissions, which scientists blame for rising temperatures.",1785764861,Newspapers,"Mouawad, Jad", NYTIAO," Murray Energy Corp
212112"," Copyright New York Times Company May 1, 2016", News," May 1, 2016",0362-4331, English, English, BU.1," New York, N.Y.","May 1, 2016",New York Times,2016,https://search.proquest.com/docview/1785764861?accountid=14902, BU.1," Emissions , Climate change , Coal industry , Greenhouse effect , Coal mining , Murray, Robert E",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Crusader+in+the+Coal+Mine%3A+%5BMoney+and+Business%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-05-01&amp;volume=&amp;issue=&amp;spage=BU.1&amp;au=Mouawad%2C+Jad&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
China Reins In Plans to Build More Coal-Fired Power Plants: [Business/Financial Desk],"  A recent economic slowdown, policies to discourage coal-fired power plants near big cities, and a huge investment in wind and solar energy capacity helped reduce coal use in China last year.",1784022228,Newspapers,"Forsythe, Michael", NYTIAO," Greenpeace
813312
813940"," Copyright New York Times Company Apr 26, 2016", News," Apr 26, 2016",0362-4331, English, English, B.1," New York, N.Y.","Apr 26, 2016",New York Times,2016,https://search.proquest.com/docview/1784022228?accountid=14902, B.1," Coal-fired power plants , Industrial plant emissions , Economic conditions , Emissions control , China",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=China+Reins+In+Plans+to+Build+More+Coal-Fired+Power+Plants%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-26&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Forsythe%2C+Michael&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
World Bank and I.M.F. Push for Carbon Pricing to Back the U.N. Climate Pact: [Foreign Desk],"  [...]the leaders of the World Bank, the I.M.F. and other major global institutions say cutting emissions enough to stave off the worst effects of climate change will not be possible unless all fossil fuel polluters are forced to pay for the carbon dioxide they emit.",1783732472,Newspapers,"Davenport, Coral", NYTIAO," International Monetary Fund--IMF
522298 , International Bank for Reconstruction & Development--World Bank
928120"," Copyright New York Times Company Apr 24, 2016", News," Apr 24, 2016",0362-4331, English,, A.7," New York, N.Y.","Apr 24, 2016",New York Times,2016,https://search.proquest.com/docview/1783732472?accountid=14902, A.7," Climate change , Fossil fuels , Emissions trading , Global warming , Lagarde, Christine",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=World+Bank+and+I.M.F.+Push+for+Carbon+Pricing+to+Back+the+U.N.+Climate+Pact%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-24&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=Davenport%2C+Coral&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Leaders Meet to Sign a Climate Pact Fraught With Uncertainties: [Foreign Desk],"  The plan still has to move through a June hearing in a federal circuit court, and the deciding vote when it gets to the Supreme Court for a final ruling could well be cast by Justice Scalia's replacement. [...]even if the plan is upheld, some experts have concluded that Mr. Obama is likely to leave office without establishing policies sufficient to ensure the country will meet the pledge he offered in Paris: to reduce American emissions by 26 percent to 28 percent in 2025, compared with their level in 2005.",1783203817,Newspapers,"Gillis, Justin;Davenport, Coral", NYTIAO," United Nations--UN
928120"," Copyright New York Times Company Apr 22, 2016", News," Apr 22, 2016",0362-4331, English, English, A.12," New York, N.Y.","Apr 22, 2016",New York Times,2016,https://search.proquest.com/docview/1783203817?accountid=14902, A.12," Climate change , International agreements , Industrial plant emissions , Clean technology , Environmental policy , Rites & ceremonies , Paris France",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Leaders+Meet+to+Sign+a+Climate+Pact+Fraught+With+Uncertainties%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-22&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Gillis%2C+Justin%3BDavenport%2C+Coral&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Tracking Change Worldwide: [Foreign Desk],"  [...]its ability to meet that goal was thrown into question in February, when the Supreme Court unexpectedly put a hold on implementing a major environmental regulation aimed at curbing greenhouse gas emissions from coal-fired power plants.Now it remains in limbo until all legal challenges have been resolved, which is likely to take at least another year. The country also announced recently that it would double its tax on coal. Since the current government took power in 2014, the tax on coal has gone up eightfold.",1783203631,Newspapers,"Wong, Edward;Davenport, Coral;Anand, Geeta;Kanter, James;Matsnev, Oleg", NYTIAO," European Union
926110
928120"," Copyright New York Times Company Apr 22, 2016", Feature," Apr 22, 2016",0362-4331, English, English, A.12," New York, N.Y.","Apr 22, 2016",New York Times,2016,https://search.proquest.com/docview/1783203631?accountid=14902, A.12," Coal-fired power plants , Climate change , Industrial plant emissions , Environmental policy , Emissions control , International agreements , China , United States--US , India , Russia",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Tracking+Change+Worldwide%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-22&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Wong%2C+Edward%3BDavenport%2C+Coral%3BAnand%2C+Geeta%3BKanter%2C+James%3BMatsnev%2C+Oleg&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Senate Approves Legislation Tailored to a Modern Energy Landscape: [National Desk],"  ""Most people thought we couldn't achieve anything, but we have demonstrated that we can legislate -- and we can even legislate, oh my gosh, in an election year."" Since passage of the last major energy law, the United States has gone from fearing oil and gas shortages to becoming the world's leading producer of both fuels.",1782382854,Newspapers,"Davenport, Coral", NYTIAO,," Copyright New York Times Company Apr 21, 2016", NEWSPAPER," Apr 21, 2016",0362-4331, English, English, A.21," New York, N.Y.","Apr 21, 2016",New York Times,2016,https://search.proquest.com/docview/1782382854?accountid=14902, A.21," Bills , Environmental policy , Natural gas , Energy policy , Coal-fired power plants , Water conservation , Energy efficiency , Energy industry , Solar energy , United States--US , Obama, Barack , Murkowski, Lisa , Bush, George W , Cantwell, Maria",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Senate+Approves+Legislation+Tailored+to+a+Modern+Energy+Landscape%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-21&amp;volume=&amp;issue=&amp;spage=A.21&amp;au=Davenport%2C+Coral&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Coal Mining in Forests: [Letter],,1782063421,Newspapers,, NYTIAO,," Copyright New York Times Company Apr 20, 2016", Letter," Apr 20, 2016",0362-4331, English, English, A.22," New York, N.Y.","Apr 20, 2016",New York Times,2016,https://search.proquest.com/docview/1782063421?accountid=14902, A.22,,,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Coal+Mining+in+Forests%3A+%5BLetter%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-20&amp;volume=&amp;issue=&amp;spage=A.22&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Stop the Constitution Pipeline: Commentary,"  In early March, their small maple syrup business was nearly destroyed when armed federal marshals accompanied men with chain saws onto the family farm and used the power of eminent domain to cut down most of their maple trees. The Clean Water Act gives the New York Department of Environmental Conservation the power to deny a water-quality certificate to projects that do not meet its water-quality standards.",1781290830,Newspapers,"Gore, Karenna", NYTIAO," Federal Energy Regulatory Commission--FERC
926110
926130 , Constitution Pipeline Co
486110"," Copyright New York Times Company Apr 16, 2016", Commentary," Apr 16, 2016",0362-4331, English, English, A.19," New York, N.Y.","Apr 16, 2016",New York Times,2016,https://search.proquest.com/docview/1781290830?accountid=14902, A.19," Eminent domain , Trees , Climate change , Pipelines , Hydraulic fracturing , Natural gas industry , New York , Schneiderman, Eric",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Stop+the+Constitution+Pipeline%3A+Commentary&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-16&amp;volume=&amp;issue=&amp;spage=A.19&amp;au=Gore%2C+Karenna&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Peabody Energy, a Coal Giant, Files for Bankruptcy: [Business/Financial Desk]","  ""Peabody is crashing because the company was unwilling to change with the times -- they doubled down on the dirtiest of all fossil fuels, and investors backed their bet, as the world shifted toward renewable energy.\n",1780729613,Newspapers,"Krauss, Clifford", NYTIAO," Patriot Coal
212111 , Peabody Energy Corp
212112 , Arch Coal Inc
212111
212112 , Alpha Natural Resources Inc
212112"," Copyright New York Times Company Apr 14, 2016", News," Apr 14, 2016",0362-4331, English, English, B.2," New York, N.Y.","Apr 14, 2016",New York Times,2016,https://search.proquest.com/docview/1780729613?accountid=14902, B.2," Bankruptcy , Coal industry , Electricity , Natural gas prices , Steel production , Australia , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Peabody+Energy%2C+a+Coal+Giant%2C+Files+for+Bankruptcy%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-14&amp;volume=&amp;issue=&amp;spage=B.2&amp;au=Krauss%2C+Clifford&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Yale Advances in Shaping a Climate-Minded Portfolio: [Business/Financial Desk],"  In his letter to the committee, Mr. Swensen pointed out that the firm developed ""a framework for assessing, reporting and comparing the greenhouse gas intensity of fossil fuel operations on an apples-to-apples basis.""",1780434132,Newspapers,"Fabrikant, Geraldine", NYTIAO," Yale University
611310"," Copyright New York Times Company Apr 13, 2016", NEWSPAPER," Apr 13, 2016",0362-4331, English, English, B.3," New York, N.Y.","Apr 13, 2016",New York Times,2016,https://search.proquest.com/docview/1780434132?accountid=14902, B.3," Fossil fuels , Investment advisors , Colleges & universities , Climate change",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Yale+Advances+in+Shaping+a+Climate-Minded+Portfolio%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-13&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Fabrikant%2C+Geraldine&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
The Social Algorithm: [Dealbook],"  To compile the data, firms like Bloomberg mine regulatory filings, company sustainability reports and websites to find seemingly obscure information, such as how much nitrous oxide a manufacturer emits each year, how many employees died on the job, and how many women are in management positions. BNY Mellon scoops up data from Bloomberg and Sustainalytics, as well as RepRisk, which does broad ESG analysis; CDP, which focuses on carbon emissions; and Institutional Shareholder Services, a corporate governance specialist.",1778922995,Newspapers,"Gelles, David", NYTIAO," Unilever Group
311991
325620 , Bank of New York Mellon Corp
522110
522292
551111 , Cracker Barrel Old Country Store Inc
722511 , Goldman Sachs Group Inc"," Copyright New York Times Company Apr 7, 2016", Feature," Apr 7, 2016",0362-4331, English, English, F.11," New York, N.Y.","Apr 7, 2016",New York Times,2016,https://search.proquest.com/docview/1778922995?accountid=14902, F.11," Algorithms , Institutional investments , Social investing , Quantitative analysis , Portfolio management , Series & special reports",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=The+Social+Algorithm%3A+%5BDealbook%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-07&amp;volume=&amp;issue=&amp;spage=F.11&amp;au=Gelles%2C+David&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Economies Can Still Rise as Carbon Emissions Fade: [Foreign Desk],"  Between 2000 and 2014, Mr. Aden found that energy-related carbon dioxide emissions dropped 16 percent in the American industrial sector, while economic activity increased 9 percent. According to Mr. Aden's study, China's G.D.P. has increased 270 percent since 2000 and its carbon emissions 178 percent.",1778922860,Newspapers,"Davenport, Coral", NYTIAO," Group of Twenty
926110 , International Energy Agency
926130
928120
541720 , World Resources Institute
813910"," Copyright New York Times Company Apr 7, 2016", NEWSPAPER," Apr 7, 2016",0362-4331, English, English, A.3," New York, N.Y.","Apr 7, 2016",New York Times,2016,https://search.proquest.com/docview/1778922860?accountid=14902, A.3," Emissions , Carbon , Pollution , Industrial plant emissions , Nuclear power plants , Natural gas , Coal , Economic growth , China , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Economies+Can+Still+Rise+as+Carbon+Emissions+Fade%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-07&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Davenport%2C+Coral&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
White House Report Links Global Warming to Health: [National Desk],"  Twenty-nine states and several major business groups have legally challenged Mr. Obama's signature effort on climate change, an Environmental Protection Agency regulation to curb greenhouse gas emissions from coal-fired power plants.",1778376036,Newspapers,"Davenport, Coral", NYTIAO," United Nations--UN
928120 , National Academy of Sciences
541711 , Department of Health & Human Services
923120 , Environmental Protection Agency--EPA
924110"," Copyright New York Times Company Apr 5, 2016", NEWSPAPER," Apr 5, 2016",0362-4331, English, English, A.14," New York, N.Y.","Apr 5, 2016",New York Times,2016,https://search.proquest.com/docview/1778376036?accountid=14902, A.14," Climate change , Public health , Industrial plant emissions , Environmental policy , Earth Day , United States--US , Ban Ki Moon , Xi Jinping , Murthy, Vivek H",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=White+House+Report+Links+Global+Warming+to+Health%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-05&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=Davenport%2C+Coral&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Activists Push Fracking Onto Agenda: [National Desk],"  Since the start of the campaign, Mrs. Clinton has moved strikingly to the left on climate issues, including opposing the Keystone XL pipeline, offshore drilling and, indeed, most forms of fracking, a drilling technique also known as hydraulic fracturing.",1778375895,Newspapers,"Trip Gabriel;Davenport, Coral", NYTIAO," Greenpeace
813312
813940 , Ithaca College
611310"," Copyright New York Times Company Apr 5, 2016", NEWSPAPER," Apr 5, 2016",0362-4331, English, English, A.20," New York, N.Y.","Apr 5, 2016",New York Times,2016,https://search.proquest.com/docview/1778375895?accountid=14902, A.20," Activists , Fossil fuels , Candidates , Climate change , Hydraulic fracturing , Teachout, Zephyr , Cuomo, Andrew M",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Activists+Push+Fracking+Onto+Agenda%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-05&amp;volume=&amp;issue=&amp;spage=A.20&amp;au=Trip+Gabriel%3BDavenport%2C+Coral&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
A Renewable Energy Boom: [Editorial],"  [...]they provide hope that nations will be able to achieve the ambitious goals they set for themselves at last December's climate summit meeting in Paris -- to keep warming below the threshold beyond which the world will be locked into a future of devastating consequences, including rising sea levels, severe droughts and flooding, widespread food and water shortages and more destructive storms.",1777884035,Newspapers,, NYTIAO," United Nations--UN
928120"," Copyright New York Times Company Apr 4, 2016", Editorial," Apr 4, 2016",0362-4331, English, English, A.18," New York, N.Y.","Apr 4, 2016",New York Times,2016,https://search.proquest.com/docview/1777884035?accountid=14902, A.18," Solar energy , Carbon , Alternative energy sources , Editorials , Renewable resources , Pollution control , Global warming , India , China",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=A+Renewable+Energy+Boom%3A+%5BEditorial%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-04&amp;volume=&amp;issue=&amp;spage=A.18&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Carbon Emissions May Have Peaked, but Data Is Hazy: [Foreign Desk]","  Industrial coal burning, by power plants and cement factories, for example, is the main source of carbon dioxide emissions in China. Electricity demand in China is expected to continue growing, and the easiest way to meet it will be through coal-burning power plants rather than alternative energy sources.",1777883627,Newspapers,"Wong, Edward", NYTIAO," World Trade Organization
928120"," Copyright New York Times Company Apr 4, 2016", News," Apr 4, 2016",0362-4331, English, English, A.8," New York, N.Y.","Apr 4, 2016",New York Times,2016,https://search.proquest.com/docview/1777883627?accountid=14902, A.8," Emissions , Carbon , Industrial plant emissions , Nuclear power plants , Economic conditions , Environmental policy , Greenhouse gases , Climate change , Coal , Researchers , China , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Carbon+Emissions+May+Have+Peaked%2C+but+Data+Is+Hazy%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-04&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Wong%2C+Edward&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
The Danger of a Runaway Antarctica: [Editorial],"  If carbon dioxide emissions from fossil fuels continue unabated, the vast West Antarctic ice sheet could begin to disintegrate, causing the sea to rise by five to six feet by the end of the century, destroying coastal cities and low-lying island nations and creating environmental devastation within the lifetimes of children born today.",1777410378,Newspapers,, NYTIAO,," Copyright New York Times Company Apr 1, 2016", Editorial," Apr 1, 2016",0362-4331, English, English, A.24," New York, N.Y.","Apr 1, 2016",New York Times,2016,https://search.proquest.com/docview/1777410378?accountid=14902, A.24," Sea level , Emissions , Greenhouse effect , Political campaigns , Presidential elections , Greenhouse gases , Leadership , Editorials , Carbon dioxide , Climate change , Pollution control , Environmental policy , Antarctica",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=The+Danger+of+a+Runaway+Antarctica%3A+%5BEditorial%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-04-01&amp;volume=&amp;issue=&amp;spage=A.24&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Climate Policy's Advocates Take a Page From the Same-Sex Marriage Playbook: [National Desk],"  A national coalition of liberal and environmental advocacy groups, state attorneys general, mayors and even some businesses are adhering to the strategy that a network of gay rights and other advocacy groups began in the months before the Supreme Court heard arguments in the same-sex marriage case, Obergefell v. Hodges, last year.",1776574823,Newspapers,"Davenport, Coral", NYTIAO," New York University
611310"," Copyright New York Times Company Mar 30, 2016", NEWSPAPER," Mar 30, 2016",0362-4331, English, English, A.11," New York, N.Y.","Mar 30, 2016",New York Times,2016,https://search.proquest.com/docview/1776574823?accountid=14902, A.11," Same sex marriage , Climate change , Federal court decisions , Coal-fired power plants , Attorneys general , Litigation , Scalia, Antonin",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Climate+Policy%27s+Advocates+Take+a+Page+From+the+Same-Sex+Marriage+Playbook%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-03-30&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Davenport%2C+Coral&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
States Stand by New York in Its Exxon Mobil Inquiry: [Business/Financial Desk],"  Attorneys general from Massachusetts and the Virgin Islands announced Tuesday that they would join Eric T. Schneiderman, New York's attorney general, in his investigation into whether Exxon Mobil lied in decades past to investors and the public about the threat of climate change.",1776574794,Newspapers,"Schwartz, John", NYTIAO," Peabody Energy Corp
212112 , Exxon Mobil Corp
447110
211111"," Copyright New York Times Company Mar 30, 2016", NEWSPAPER," Mar 30, 2016",0362-4331, English, English, B.3," New York, N.Y.","Mar 30, 2016",New York Times,2016,https://search.proquest.com/docview/1776574794?accountid=14902, B.3," Attorneys general , Climate change , Petroleum industry , California , Massachusetts , Washington DC , New York , Gore, Albert Jr , Schneiderman, Eric",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=States+Stand+by+New+York+in+Its+Exxon+Mobil+Inquiry%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-03-30&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Schwartz%2C+John&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Wall Street's Retreat From King Coal: [Editorial],"  JPMorgan Chase announced this month that it would no longer finance new coal-fired power plants in the United States or other advanced nations, joining Bank of America, Citigroup and Morgan Stanley in retreating from a fuel that provides about one-third of the nation's electricity and accounts for about one-quarter of the carbon emissions that feed global warming.",1775903944,Newspapers,, NYTIAO," JPMorgan Chase & Co
522110
522292
523110 , Peabody Energy Corp
212112"," Copyright New York Times Company Mar 27, 2016", Editorial," Mar 27, 2016",0362-4331, English, English, SR.10," New York, N.Y.","Mar 27, 2016",New York Times,2016,https://search.proquest.com/docview/1775903944?accountid=14902, SR.10," Coal-fired power plants , Coal industry , Securities markets , Industrial plant emissions , Campaign contributions , Climate change , Banking industry , Editorials , Oregon , United States--US , McConnell, Mitch",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Wall+Street%27s+Retreat+From+King+Coal%3A+%5BEditorial%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-03-27&amp;volume=&amp;issue=&amp;spage=SR.10&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Report Ties Coal Plants to Water Shortage in Northern China: [Foreign Desk],"  On a global scale, the study found that based on 2013 data, the world's 8,359 existing coal-fired power plants consumed 19 billion cubic meters of fresh water per year, enough to meet the needs of more than one billion people -- one-seventh of the world's population. The burning of industrial coal is the biggest source of air pollution and carbon dioxide emissions, the greatest contributor to climate change.",1775079738,Newspapers,"Wong, Edward", NYTIAO,," Copyright New York Times Company Mar 23, 2016", News," Mar 23, 2016",0362-4331, English, English, A.11," New York, N.Y.","Mar 23, 2016",New York Times,2016,https://search.proquest.com/docview/1775079738?accountid=14902, A.11," Coal-fired power plants , Air pollution , Water shortages , Climate change , China",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Report+Ties+Coal+Plants+to+Water+Shortage+in+Northern+China%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-03-23&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Wong%2C+Edward&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
